-12.074,-12.556,-11.46,-10.784,-11.198,-10.644,-10.651,-14.724,-21.351,-27.172,-31.909,-33.325,-27.247,-17.82,-14.786,-17.926,-18.013,-12.371,-6.3017,-2.2445,1.6405,5.2789,6.1078,3.2386,-1.0244,-3.9254,-5.2216,-6.232,-6.4976,-3.4373,3.3806,9.2747,9.3276,5.3398,3.1399,4.7062,8.4001,13.459,18.627,21.161,21.571,23.56,27.21,29.285,30.071,31.869,32.937,31.277,30.187,32.377,34.897,35.844,38.016,42.325,45.978,48.188,50.655,53.627,56.094,57.56,57.701,56.179,52.69,46.905,39.97,34.507,31.042,27.269,22.66,20.052,20.568,20.442,15.625,7.2474,-0.38936,-5.6268,-9.5763,-11.259,-7.9181,-1.8087,-0.44255,-6.1045,-11.981,-13.101,-12.668,-13.902,-15.133,-15.227,-15.85,-18.199,-21.966,-25.525,-26.156,-23.06,-19.409,-19.106,-22.096,-24.262,-23.353,-23.456,-28.423,-33.412,-31.994,-27.862,-28.389,-31.808,-31.853,-28.73,-26.218,-24.51,-22.687,-22.338,-23.925,-23.881,-19.351,-13.333,-10.392,-8.7932,-3.7708,3.172,7.799,12.847,22.964,34.97,43.464,48.796,52.431,53.855,54.904,57.185,56.804,50.59,42.682,37.867,34.993,31.933,29.71,28.47,27.089,27.906,33.064,37.924,38.314,38.28,39.801,36.67,29.2,27.589,32.041,30.481,20.794,13.639,12.707,11.701,8.1327,5.0944,3.2516,0.40725,-4.0912,-8.3152,-9.5388,-7.478,-5.9287,-7.9673,-10.365,-8.3752,-4.9815,-7.5557,-15.674,-20.99,-19.535,-16.384,-17.579,-22.856,-27.261,-27.694,-25.922,-24.435,-22.682,-20.15,-19.057,-21.101,-25.153,-29.018,-30.946,-30.784,-30.697,-32.162,-33.122,-31.619,-30.566,-34.604,-42.802,-48.873,-49.149,-45.431,-39.861,-33.851,-31.305,-34.343,-37.457,-34.39,-27.514,-22.715,-20.087,-16.753,-13.113,-10.675,-9.3979,-9.8298,-12.14,-13.131,-9.3262,-1.4549,7.0389,13.561,17.805,21.682,26.543,29.906,28.43,23.463,18.955,16.064,14.366,14.322,15.12,15.069,14.607,14.147,12.26,9.7252,9.203,9.3168,6.2339,0.25313,-5.4502,-9.7436,-12.742,-13.59,-11.972,-9.9737,-10.978,-16.22,-23.331,-30.099,-37.127,-44.062,-48.269,-50.125,-52.964,-56.395,-56.885,-54.452,-52.659,-53.725,-56.855,-59.277,-58.886,-56.976,-55.674,-53.63,-48.812,-42.902,-38.309,-34.326,-29.387,-23.781,-18.784,-14.801,-10.734,-5.7785,-0.99114,2.9902,7.2138,11.796,15.854,18.912,19.127,15.576,13.116,15.605,17.359,12.972,8.4935,10.822,16.03,18.851,22.162,28.801,35.265,38.609,39.776,38.958,35.812,32.285,29.618,26.369,21.217,13.418,3.0069,-6.4697,-11.372,-13.724,-16.745,-20.231,-25.829,-36.545,-48.572,-56.176,-62.712,-74.16,-87.289,-95.303,-98.577,-101.88,-106.34,-108.89,-107.53,-105.03,-105.49,-107.65,-107.25,-105.6,-107.2,-109.88,-106.81,-97.372,-87.407,-80.245,-73.718,-65.028,-53.771,-40.859,-28.701,-20.935,-16.645,-8.4687,6.7835,22.039,30.922,35.497,38.451,37.943,33.251,28.102,27.369,32.771,40.152,41.723,34.69,27.165,30.906,46.593,62.015,68.438,70.229,72.824,73.368,70.147,67.389,65.204,59.359,52.554,50.427,48.953,41.263,31.092,25.542,22.79,18.327,13.868,11.385,7.505,-0.027739,-8.2508,-14.636,-20.097,-25.638,-31.589,-38.927,-47.782,-56.665,-63.299,-64.76,-60.865,-57.565,-60.577,-67.337,-70.845,-68.2,-62.391,-58.468,-57.73,-55.676,-48.845,-40.524,-35.213,-32.237,-28.392,-22.734,-17.449,-15.246,-14.605,-10.512,-2.6652,3.6896,7.1245,11.428,17.833,23.958,27.698,27.491,23.628,19.778,17.871,14.71,8.1538,1.4862,-2.0768,-4.4145,-8.7474,-14.034,-16.662,-16.533,-17.359,-20.396,-22.29,-20.737,-17.996,-16.838,-17.183,-18.594,-21.769,-25.521,-26.345,-23.012,-18.411,-15.486,-13.9,-11.871,-9.667,-9.3734,-11.235,-13.414,-16.889,-24.85,-34.381,-37.747,-34.801,-32.262,-30.112,-23.273,-14.623,-11.211,-11.427,-8.4074,-1.2624,5.5258,9.4386,12.078,16.619,24.206,31.911,35.616,35.326,35.311,38.46,42.851,45.116,44.956,44.191,43.344,41.447,37.833,33.152,28.946,25.118,19.267,11.088,3.5151,-2.6517,-8.7007,-12.346,-10.428,-5.536,-2.4985,-1.8002,-1.0987,1.365,6.2479,11.706,14.158,13.332,12.564,12.782,11.615,8.3046,3.6151,-3.2538,-11.689,-17.423,-18.506,-17.772,-16.212,-11.979,-7.2713,-7.095,-11.217,-15.162,-17.804,-21.958,-28.71,-34.994,-37.169,-35.853,-34.958,-35.392,-33.94,-30.018,-27.958,-30.367,-34.404,-36.492,-36.617,-36.314,-35.189,-32.077,-28.639,-27.867,-28.616,-27.043,-23.683,-21.721,-19.481,-14.223,-9.6793,-9.3675,-9.6128,-8.1889,-8.1208,-7.2494,0.21402,10.612,16.295,19.764,27.022,35.742,41.719,46.485,51.653,54.968,54.509,50.81,45.393,40.879,40.727,45.459,50.564,51.92,51.191,50.833,48.209,41.55,35.438,33.066,30.658,25.191,19.378,15.291,10.29,1.5149,-10.075,-21.557,-32.278,-44.024,-56.546,-66.696,-73.066,-76.503,-76.502,-73.068,-69.842,-69.512,-69.636,-67.266,-63.044,-58.185,-52.478,-46.699,-42.846,-41.272,-39.914,-36.479,-30.771,-24.893,-20.414,-15.959,-9.7107,-2.9092,2.2081,5.8925,8.9799,10.403,9.7712,9.6396,13.094,20.504,28.818,34.246,36.594,39.131,43.99,50.821,58.408,64.603,67.676,68.713,69.389,69.654,69.621,69.077,66.21,62.263,62.36,67.181,72.17,76.875,84.358,92.578,97.473,100.07,101.37,98.406,91.466,85.519,81.984,78.414,75.041,74.394,76.477,77.862,74.837,67.693,60.938,57.709,56.664,55.206,51.891,46.058,38.648,31.855,26.521,22.777,22.42,26.222,30.444,30.626,27.234,23.828,21.508,18.933,16.386,15.653,16.268,16.281,16.839,20.891,26.642,27.814,21.67,12.199,4.9832,2.9974,6.8787,15.111,23.852,29.708,33.069,36.527,39.876,39.605,34.669,29.13,26.304,24.144,19.787,14.416,10.313,7.2427,4.1303,1.161,-0.60598,0.041741,3.5121,8.48,12.731,14.761,14.108,10.866,6.0278,2.1904,1.3611,1.2225,-2.5247,-9.6183,-16.343,-21.939,-27.717,-32.931,-36.799,-39.835,-40.943,-39.875,-41.305,-47.772,-52.113,-46.609,-35.152,-26.955,-22.949,-17.042,-7.164,2.3791,7.7986,9.5312,9.7292,10.357,13.252,18.583,24.062,27.34,27.874,27.17,28.084,31.316,34.594,38.045,43.239,45.701,40.587,34.048,34.328,37.464,36.4,35.036,40.017,48.192,52.742,53.644,54.239,53.777,49.91,44.578,42.286,44.755,50.551,57.575,63.138,64.232,60.515,54.713,49.123,45.24,45.058,47.025,44.831,36.644,28.8,25.171,22.387,18.827,17.376,17.739,15.94,11.25,6.3861,2.3837,-2.2847,-8.7687,-15.492,-19.263,-19.632,-19.294,-18.769,-16.29,-13.711,-15.214,-20.421,-25.29,-27.651,-27.097,-23.231,-17.461,-13.002,-11.454,-12.049,-14.23,-18.056,-21.67,-21.171,-15.272,-8.2506,-4.8064,-3.6282,-0.36354,5.2192,9.5516,10.361,8.7308,8.2743,11.514,16.133,19.867,27.073,40.81,53.586,58.07,59.087,63.917,70.781,74.558,73.039,64.673,50.434,36.926,30.032,29.08,30.732,33.317,36.683,41.73,48.772,55.523,59.101,58.58,54.303,47.816,42.101,38.55,35.168,29.673,22.29,15.108,10.117,7.2467,4.5428,0.71703,-4.6071,-11.953,-19.503,-22.829,-20.994,-18.263,-17.806,-18.819,-19.427,-17.971,-13.246,-6.2682,0.040618,3.847,5.644,6.5512,6.3627,4.2467,1.6665,2.1431,6.197,9.5225,8.6479,5.3703,3.1261,1.5849,-2.3144,-9.2458,-16.758,-23.681,-31.368,-39.907,-47.279,-52.647,-56.87,-60.307,-62.485,-63.027,-62.573,-63.121,-65.767,-68.918,-70.844,-71.355,-70.106,-67.759,-67.386,-69.336,-69.101,-66.063,-67.16,-75.314,-82.764,-82.967,-80.316,-81.356,-85.167,-88.214,-90.254,-91.313,-90.15,-87.505,-85.398,-83.978,-82.245,-79.507,-75.529,-71.764,-70.762,-72.604,-74.431,-73.937,-71.089,-66.38,-59.244,-49.57,-39.751,-32.832,-29.584,-28.981,-29.442,-29.478,-29.186,-29.219,-28.008,-23.906,-18.834,-15.764,-14.902,-14.88,-14.618,-12.91,-9.5198,-6.913,-7.4942,-9.5236,-9.585,-8.1117,-7.9772,-9.1462,-9.3106,-7.6343,-4.5348,-1.1552,-0.44767,-4.4574,-10.79,-15.342,-16.821,-16.734,-17.108,-18.774,-21.347,-25.042,-29.989,-33.127,-30.682,-24.395,-20.063,-20.542,-24.868,-32.172,-41.765,-50.816,-55.809,-56.578,-56.647,-58.415,-60.053,-59.164,-57.123,-56.739,-57.263,-54.97,-48.657,-41.516,-35.847,-29.611,-21.492,-14.718,-11.978,-11.565,-11.355,-11.727,-13.58,-17.257,-22.893,-29.82,-37.001,-44.336,-51.659,-57.154,-58.732,-55.991,-49.663,-41.374,-34.501,-31.605,-30.986,-29.66,-27.88,-26.703,-24.972,-22.444,-20.753,-19.262,-17.157,-19.3,-29.313,-38.947,-38.657,-35.049,-40.807,-53.106,-60.05,-60.503,-61.331,-64.312,-67.137,-68.323,-66.467,-61.923,-58.099,-56.832,-56.637,-56.201,-54.799,-51.236,-46.237,-42.464,-39.533,-33.74,-25.324,-19.931,-19.453,-19.009,-16.76,-17.253,-21.58,-24.783,-24.936,-24.298,-22.239,-17.364,-14.04,-17.599,-25.668,-30.877,-29.748,-24.585,-18.482,-12.23,-5.9192,-0.16875,5.2501,10.84,15,16.515,18.598,24.414,30.636,32.587,32.166,33.188,33.75,30.325,24.528,20.436,19.331,19.987,21.063,21.872,22.217,22.105,21.96,22.635,23.9,23.936,21.728,18.317,15.026,12.675,12.284,13.94,15.566,14.989,12.523,9.9883,7.8765,4.9284,0.8797,-1.8889,-1.957,-3.0703,-9.9896,-20.324,-26.355,-25.456,-23.282,-25.676,-31.199,-33.891,-32.655,-33.856,-42.053,-53.754,-64.446,-74.498,-84.31,-92.093,-98.994,-108.29,-118.89,-126.42,-129.76,-130.74,-129.37,-124.58,-118.36,-113.69,-108.39,-96.55,-77.969,-61.019,-52.144,-47.607,-40.911,-32.808,-27.367,-23.754,-18.68,-12.408,-7.2062,-3.2696,0.68541,5.1552,9.9264,14.944,20.037,24.521,27.841,30.559,34.224,39.731,46.087,51.532,55.103,56.308,54.966,52.368,50.68,50.79,52.359,54.384,53.824,47.573,37.948,30.786,27.124,23.539,18.983,13.404,4.187,-8.4109,-18.849,-24.405,-27.694,-29.7,-29.318,-28.776,-31.029,-34.28,-35.416,-34.929,-34.21,-32.851,-31.089,-30.43,-31.257,-32.778,-33.471,-30.382,-22.326,-13.796,-9.5617,-6.6095,1.1077,12.143,19.911,22.792,24.423,26.831,29.014,29.989,29.742,28.247,25.245,21.083,16.797,12.739,8.7199,5.7339,4.9032,5.4906,6.762,9.0853,10.944,9.7447,6.4831,2.8171,-4.9426,-19.505,-32.975,-34.483,-25.212,-16.173,-13.147,-12.048,-8.0419,-2.4761,0.34599,-0.67208,-2.6171,-2.9507,-2.8252,-4.4395,-6.2391,-4.6458,-0.59376,0.73493,-2.3734,-5.7452,-5.4099,-0.77745,8.5354,21.831,32.352,32.073,22.966,14.363,9.8584,7.1725,7.7551,15.238,28.1,42.323,55.977,66.618,71.468,72.509,74.811,79.571,83.465,83.705,80.311,73.597,62.567,48.649,37.914,34.125,33.269,30.855,29.158,32.154,39.23,46.501,49.608,46.447,40.528,38.086,40.69,45.107,48.857,50.603,48.044,41.297,35.239,32.842,30.444,25.581,22.907,25.344,27.561,24.782,19.351,14.827,12.426,13.863,19.53,24.972,25.207,20.46,14.153,8.3029,3.4331,0.55778,1.2579,5.8025,10.771,10.302,2.7523,-6.1974,-10.826,-12.461,-15.305,-19.345,-21.872,-22.327,-21.224,-17.298,-9.633,-0.098959,9.0902,17.48,24.488,28.43,28.267,24.695,20.321,18.73,21.308,25.72,28.368,27.152,23.534,22.109,24.301,25.588,23.663,22.13,22.25,20.81,17.829,16.632,16.97,15.634,11.792,7.4473,5.0633,5.8633,8.3469,9.6971,9.7418,10.533,12.027,12.155,10.547,8.4034,5.5688,0.91673,-4.7165,-8.5136,-9.1894,-8.2382,-6.6608,-4.3776,-4.7288,-12.916,-26.479,-35.129,-33.872,-28.435,-24.953,-22.239,-16.795,-8.9653,-1.6011,3.446,6.0372,7.2609,8.6987,10.611,11.125,8.9471,6.6189,9.0744,18.817,34.128,50.812,63.311,66.805,61.66,52.491,41.301,27.754,16.007,11.867,13.739,14.956,12.346,6.9693,1.5148,-1.1527,-1.5146,-2.7345,-4.8797,-6.2885,-8.5798,-13.382,-19.446,-26.626,-34.75,-39.377,-37.018,-30.229,-22.586,-16.585,-16.366,-21.576,-23.502,-18.75,-17.249,-25.72,-35.232,-35.17,-28.154,-23.051,-22.206,-21.725,-18.818,-14.183,-9.1148,-3.4855,2.984,9.5046,15.377,20.95,26.095,28.381,25.414,20.272,19.497,22.638,22.549,19.204,19.828,24.153,26.164,27.385,31.459,34.596,35.634,40.502,47.441,46.744,38.754,33.057,31.597,29.124,25.243,23.55,24.263,25.459,27.137,29.702,31.661,31.608,30.499,29.971,29.909,28.843,25.436,19.872,14.986,13.953,16.048,17.98,18.911,19.879,19.885,16.835,10.379,1.3478,-8.8296,-17.525,-23.033,-26.526,-29.132,-29.666,-27.765,-25.521,-23.419,-18.229,-7.8642,3.6746,9.4643,7.8587,4.204,3.3465,4.6581,6.3041,9.5277,15.505,21.777,25.652,28.286,31.202,32.243,30.124,28.499,30.361,33.606,35.253,34.622,31.921,27.66,21.874,13.802,4.7518,-2.6569,-8.9981,-15.155,-17.585,-13.848,-7.6176,-3.7884,-4.3498,-7.6126,-7.2982,0.37928,8.5045,8.893,4.6881,3.0719,4.8418,8.611,14.35,20.101,24.079,27.288,29.322,28.883,29.188,33.52,37.949,37.619,35.7,38.198,44.691,49.933,50.967,49.62,49.721,52.013,52.233,46.735,37.846,29.913,23.952,20.109,20.639,26.268,32.527,32.93,26.001,17.037,11.19,8.6676,9.3899,14.995,22.902,27.058,25.836,21.513,15.351,9.7241,8.3697,10.138,9.9299,6.6921,3.3392,0.50879,-3.2449,-6.969,-7.6527,-4.2299,1.4376,7.4038,13.205,18.271,21.386,22.678,24.419,28.918,35.121,38.049,35.022,31.609,35.461,45.03,51.303,50.076,46.202,45.519,47.654,49.042,49.494,50.732,50.806,47.231,43.395,43.707,45.962,46.122,45.401,46.397,48.175,49.603,52.083,55.912,58.593,59.505,61.945,67.307,71.951,73.437,74.086,75.239,74.456,70.469,65.336,61.218,58.355,55.32,50.515,44.634,40.338,38.947,39.347,39.402,37.324,33.076,27.557,19.91,9.3736,-1.1681,-8.7608,-14.366,-18.799,-20.63,-20.251,-18.972,-16.036,-12.565,-11.891,-12.414,-9.0611,-1.7174,5.4471,9.0289,7.0035,0.81021,-3.7158,-2.8102,2.0454,8.6124,15.359,21.233,27.848,35.502,38.68,34.655,29.631,27.635,25.068,22.537,27.014,37.906,45.693,46.428,45.554,47.209,49.209,49.212,48.942,49.838,49.614,47.441,47.431,51.269,53.101,47.868,39.383,34.945,35.693,36.172,32.591,28.316,28.207,30.287,29.465,27.008,27.967,31.882,34.585,35.78,37.048,36.175,30.528,23.501,21.825,26.637,31.507,30.971,26.579,21.309,13.99,4.4368,-2.4406,-3.8337,-4.0388,-6.5964,-8.2889,-6.7237,-6.0218,-8.5436,-9.7153,-7.2238,-5.3521,-5.4336,-3.1276,1.9061,4.5482,3.4622,2.7325,4.8544,8.5126,11.808,13.885,15.182,17.399,21.174,24.474,25.71,26.437,28.553,32.035,37.357,45.675,55.273,62.878,68.301,72.751,75.377,75.972,76.169,75.449,71.94,66.379,59.697,51.557,45.524,47.01,53.45,56.813,55.539,53.768,52.572,50.588,47.202,41.139,33.636,30.889,35.042,39.57,39.726,37.774,35.492,31.959,27.83,23.858,18.538,11.083,2.5516,-5.9252,-12.687,-16.194,-17.843,-20.22,-22.879,-24.112,-24.974,-27.042,-28.766,-28.129,-25.769,-23.014,-21.328,-23.793,-31.125,-38.895,-44.473,-50.392,-56.717,-59.557,-58.189,-53.888,-46.568,-40.617,-42.645,-48.538,-48.048,-41.888,-37.901,-35.775,-30.766,-24.667,-21.446,-19.661,-15.858,-9.4359,-2.2975,2.4612,3.4561,4.181,8.7197,15.14,19.622,24.596,35.044,49.575,62.465,71.548,78.046,81.911,82.449,81.41,82.007,85.138,88.084,88.259,86.843,85.683,83.636,80.652,80.299,83.08,83.822,79.132,70.44,59.428,47.015,34.99,24.683,16.659,11.342,7.5777,3.7251,-0.16611,-5.427,-15.136,-26.893,-32.96,-31.225,-28.037,-28.638,-31.823,-34.443,-35.99,-37.847,-40.527,-43.085,-44.996,-47.488,-52.288,-59.259,-66.063,-70.877,-73.904,-74.4,-69.59,-59.939,-50.721,-43.952,-34.492,-18.803,-1.8286,9.2337,13.388,14.86,17.177,20.886,25.524,31.253,37.323,41.007,41.202,40.864,42.036,42.365,40.763,40.483,42.308,42.29,39.605,38.149,38.489,37.018,33.549,31.631,32.113,33.175,35.025,38.993,44.141,48.603,51.561,51.984,49.527,47.003,46.771,46.228,42.905,40.308,41.536,42.125,36.844,27.827,18.86,8.38,-5.5462,-20.555,-34.643,-47.72,-57.807,-64.203,-71.245,-80.751,-87.454,-88.037,-85.741,-83.151,-79.724,-76.159,-73.756,-71.605,-68.223,-63.157,-56.747,-50.094,-43.09,-33.718,-22.964,-15.984,-14.371,-13.768,-11.52,-8.7249,-4.6676,2.5141,11.293,18.89,24.535,28.167,30.344,32.616,34.921,36.639,40.173,46.568,50.708,48.871,45.531,45.446,46.114,43.729,39.309,35.313,32.293,30.13,28.261,25.35,20.569,13.465,3.5505,-7.978,-19.164,-30.617,-43.513,-55.541,-63.655,-68.715,-74.161,-82.093,-91.108,-96.793,-96.124,-91.167,-86.008,-82.097,-78.81,-75.73
